Step:187,Battery:5,Reward:0.16,in_bounds:True,in_track:False,dist:0.28,steering:-1.0,throttle: 0.54,total_reward:7.13
Step:188,Battery:5,Reward:0.27,in_bounds:True,in_track:False,dist:0.2,steering:-1.0,throttle: 0.9,total_reward:7.4
Step:189,Battery:5,Reward:0.21,in_bounds:True,in_track:False,dist:0.24,steering:-1.0,throttle: 1.0,total_reward:7.62
Step:190,Battery:5,Reward:0.07,in_bounds:True,in_track:False,dist:0.33,steering:-1.0,throttle: 1.0,total_reward:7.69
Step:191,Battery:5,Reward:-0.1,in_bounds:True,in_track:False,dist:0.44,steering:-1.0,throttle: 1.0,total_reward:7.59
Step:192,Battery:5,Reward:-0.38,in_bounds:True,in_track:False,dist:0.61,steering:-1.0,throttle: 0.35,total_reward:7.21
Step:193,Battery:5,Reward:-0.05,in_bounds:True,in_track:False,dist:0.4,steering:-0.34,throttle: -0.99,total_reward:7.17
Step:194,Battery:5,Reward:-0.09,in_bounds:True,in_track:False,dist:0.43,steering:0.13,throttle: -0.87,total_reward:7.07
Step:195,Battery:5,Reward:-0.37,in_bounds:True,in_track:False,dist:0.61,steering:-0.15,throttle: -1.0,total_reward:6.7
Step:196,Battery:5,Reward:-0.43,in_bounds:True,in_track:False,dist:0.52,steering:-1.0,throttle: -0.2,total_reward:6.27
Step:197,Battery:5,Reward:-0.06,in_bounds:True,in_track:False,dist:0.29,steering:-1.0,throttle: 0.05,total_reward:6.21
Step:198,Battery:5,Reward:-0.03,in_bounds:True,in_track:False,dist:0.27,steering:-0.53,throttle: 0.1,total_reward:6.18
Step:199,Battery:5,Reward:0.16,in_bounds:True,in_track:False,dist:0.27,steering:0.36,throttle: 1.0,total_reward:6.34
Step:200,Battery:5,Reward:0.08,in_bounds:True,in_track:False,dist:0.32,steering:0.11,throttle: 1.0,total_reward:6.42
Step:201,Battery:5,Reward:-0.12,in_bounds:True,in_track:False,dist:0.45,steering:0.37,throttle: 0.63,total_reward:6.3
Step:202,Battery:5,Reward:-0.17,in_bounds:True,in_track:False,dist:0.48,steering:0.83,throttle: 0.91,total_reward:6.13
Step:203,Battery:5,Reward:0.11,in_bounds:True,in_track:False,dist:0.31,steering:1.0,throttle: -1.0,total_reward:6.24
Step:204,Battery:5,Reward:0.1,in_bounds:True,in_track:False,dist:0.31,steering:1.0,throttle: -0.6,total_reward:6.34
Step:205,Battery:5,Reward:-0.1,in_bounds:True,in_track:False,dist:0.44,steering:1.0,throttle: -0.73,total_reward:6.24
Step:206,Battery:5,Reward:-0.09,in_bounds:True,in_track:False,dist:0.43,steering:1.0,throttle: -1.0,total_reward:6.15
Step:207,Battery:5,Reward:0.02,in_bounds:True,in_track:False,dist:0.36,steering:1.0,throttle: -0.88,total_reward:6.18
Step:208,Battery:5,Reward:0.09,in_bounds:True,in_track:False,dist:0.32,steering:0.92,throttle: -1.0,total_reward:6.26
Step:209,Battery:5,Reward:0.29,in_bounds:True,in_track:False,dist:0.2,steering:-1.0,throttle: 0.32,total_reward:6.55
Step:210,Battery:5,Reward:0.84,in_bounds:True,in_track:True,dist:0.1,steering:-1.0,throttle: 0.76,total_reward:7.39
